danceability,energy,loudness,speechiness,acousticness,liveness,valence,tempo,duration_ms
0.209,0.0852,-14.0,0.0406,0.8390000000000001,0.108,0.269,68.801,209200.0
0.313,0.887,-6.259,0.383,0.039,0.481,0.657,179.514,279893.0
0.718,0.948,-4.979,0.0508,0.148,0.0621,0.741,98.996,269520.0
0.913,0.831,-4.443,0.234,0.365,0.297,0.894,97.998,296307.0
0.406,0.132,-19.467,0.038,0.992,0.0946,0.514,132.316,307440.0
0.524,0.797,-4.777,0.0329,0.209,0.286,0.783,159.859,227840.0
0.664,0.396,-9.131,0.0298,0.52,0.268,0.453,102.053,253627.0
0.649,0.69,-7.225,0.0305,0.64,0.562,0.487,131.457,168347.0
0.69,0.871,-5.484,0.0329,0.0359,0.0347,0.561,121.984,220160.0
0.478,0.485,-12.77,0.438,0.84,0.154,0.688,171.463,297747.0
0.347,0.868,-4.145,0.0467,0.00012,0.0845,0.313,182.851,218467.0
0.7040000000000001,0.636,-15.383,0.157,0.00478,0.18,0.477,170.06599999999997,413293.0
0.688,0.628,-8.547,0.0479,0.347,0.135,0.637,90.01299999999998,220733.0
0.6,0.44,-10.79,0.0291,0.332,0.148,0.381,80.334,247173.0
0.669,0.942,-5.268,0.112,0.0169,0.334,0.895,109.939,226720.0
0.136,0.0162,-21.463,0.0383,0.846,0.0761,0.0629,77.1,750680.0
0.603,0.835,-5.339,0.0383,0.0535,0.094,0.963,151.966,213613.0
0.6679999999999999,0.456,-8.526,0.041,0.0666,0.339,0.632,109.488,275080.0
0.737,0.463,-7.828,0.0792,0.00817,0.255,0.324,123.881,231733.0
0.721,0.948,-5.155,0.0317,0.00283,0.31,0.7709999999999999,139.969,208200.0
0.755,0.759,-7.042999999999998,0.0586,0.0478,0.0768,0.475,105.004,245653.0
0.923,0.795,-3.61,0.117,0.0394,0.101,0.588,123.022,242133.0
0.241,0.501,-8.262,0.0423,0.228,0.112,0.0613,131.238,408933.0
0.664,0.174,-19.894,0.966,0.7090000000000001,0.218,0.35,84.816,231838.0
0.54,0.395,-9.191,0.0438,0.875,0.738,0.507,110.621,349747.0
0.967,0.583,-5.562,0.0789,0.0584,0.0519,0.964,117.0,242733.0
0.51,0.182,-15.27,0.162,0.988,0.112,0.306,105.86,199480.0
0.623,0.256,-19.492,0.958,0.627,0.173,0.286,78.828,290383.0
0.516,0.923,-4.645,0.0541,0.001,0.315,0.399,105.009,260627.0
0.691,0.4370000000000001,-8.029,0.0275,0.778,0.0953,0.565,106.924,219933.0
0.305,0.304,-8.383,0.0285,0.823,0.67,0.341,145.49,252720.0
0.404,0.373,-12.257,0.115,0.883,0.491,0.804,159.762,200771.0
0.391,0.948,-5.225,0.12,0.018,0.983,0.357,92.986,246120.0
0.583,0.394,-7.73,0.0307,0.281,0.0781,0.184,120.049,311200.0
0.642,0.941,-5.082,0.322,0.0945,0.249,0.611,197.683,261400.0
0.41,0.796,-4.222,0.0326,0.0365,0.307,0.342,164.161,239200.0
0.575,0.695,-8.387,0.032,0.6579999999999999,0.148,0.512,150.023,248267.0
0.5529999999999999,0.967,-6.409,0.0521,0.0202,0.22,0.813,159.882,89680.0
0.194,0.179,-16.836,0.0413,0.988,0.0819,0.179,177.667,158667.0
0.65,0.753,-4.745,0.0632,0.324,0.307,0.616,82.478,221933.0
0.761,0.782,-6.58,0.0601,0.139,0.0648,0.766,101.886,174667.0
0.625,0.288,-9.874,0.0567,0.969,0.111,0.383,90.305,187013.0
0.756,0.672,-8.603,0.268,0.178,0.134,0.532,90.848,238707.0
0.569,0.869,-5.432,0.217,0.0342,0.0718,0.492,86.62,256387.0
0.57,0.7709999999999999,-5.746,0.162,0.109,0.444,0.393,114.096,177467.0
0.684,0.518,-13.172,0.414,0.212,0.3670000000000001,0.875,94.728,249347.0
0.739,0.947,-1.915,0.0412,0.00947,0.326,0.763,88.009,261933.0
0.541,0.93,-7.814,0.895,0.6679999999999999,0.826,0.271,125.557,95520.0
0.79,0.417,-7.122999999999998,0.207,0.346,0.0877,0.506,79.038,271427.0
0.43,0.951,-4.083,0.121,0.000118,0.336,0.415,173.71,191013.0
0.61,0.9,-2.304,0.0453,0.00345,0.272,0.621,139.969,210480.0
0.619,0.365,-13.409,0.96,0.406,0.341,0.5,78.127,144587.0
0.843,0.48,-7.031,0.143,0.0468,0.081,0.743,122.005,236000.0
0.442,0.982,-4.692,0.0556,0.00103,0.487,0.568,102.192,252000.0
0.6409999999999999,0.459,-15.628,0.0587,0.513,0.152,0.159,117.515,132600.0
0.472,0.29,-10.238,0.0257,0.286,0.287,0.0906,93.694,377867.0
0.636,0.826,-4.668,0.162,0.632,0.197,0.679,87.665,190200.0
0.3670000000000001,0.557,-11.246,0.0262,0.618,0.156,0.6679999999999999,141.537,352920.0
0.0705,0.835,-23.465,0.066,0.628,0.174,0.00211,80.067,455800.0
0.143,0.174,-17.379,0.0354,0.772,0.091,0.0385,138.947,245320.0
0.742,0.949,-4.73,0.218,0.161,0.213,0.805,94.023,259267.0
0.324,0.514,-6.228,0.0338,0.239,0.107,0.216,184.975,223200.0
0.469,0.722,-4.806,0.0326,0.232,0.123,0.529,85.984,283000.0
0.721,0.937,-4.64,0.0495,0.0143,0.102,0.774,101.069,270760.0
0.564,0.7290000000000001,-6.044,0.244,0.481,0.0958,0.424,81.785,246479.0
0.324,0.526,-10.051,0.0419,0.386,0.968,0.0587,85.10799999999998,398667.0
0.423,0.845,-3.509,0.0559,0.143,0.213,0.317,116.602,278973.0
0.633,0.918,-9.524,0.152,0.0593,0.982,0.39,123.492,434147.0
0.296,0.725,-5.466,0.0461,0.0347,0.0881,0.247,113.031,254213.0
0.437,0.586,-6.708,0.0274,0.151,0.0996,0.252,150.14,265733.0
0.51,0.883,-4.015,0.036,0.00146,0.117,0.42,105.032,276773.0
0.584,0.509,-13.109,0.0287,0.267,0.36,0.367,90.457,175480.0
0.291,0.735,-4.767,0.0415,0.000374,0.0808,0.19,175.978,195467.0
0.737,0.615,-3.76,0.0317,0.0149,0.102,0.41,110.023,231173.0
0.711,0.753,-6.461,0.0766,0.028,0.152,0.588,126.051,234360.0
0.503,0.17,-23.425,0.099,0.7959999999999999,0.107,0.735,161.453,65747.0
0.454,0.909,-5.23,0.0555,0.000183,0.371,0.3,106.044,257547.0
0.5489999999999999,0.652,-6.587999999999999,0.0312,0.0116,0.113,0.348,82.775,274893.0
0.477,0.638,-4.77,0.0355,0.54,0.101,0.28,139.885,184173.0
0.19,0.959,-3.706,0.104,0.012,0.954,0.227,154.089,376093.0
0.64,0.762,-4.358,0.0275,0.0432,0.331,0.545,113.014,214107.0
0.917,0.461,-5.86,0.281,0.0589,0.122,0.509,93.045,176371.0
0.872,0.838,-6.687,0.26,0.055,0.0596,0.932,98.011,272093.0
0.671,0.59,-6.062,0.0346,0.528,0.119,0.241,117.979,295893.0
0.6709999999999999,0.331,-15.013,0.37,0.833,0.223,0.6409999999999999,131.111,85342.0
0.428,0.785,-4.853,0.0569,0.0104,0.102,0.68,182.352,259667.0
0.401,0.81,-4.195,0.116,0.2,0.614,0.0799,173.03,276333.0
0.526,0.882,-4.006,0.0509,0.0014,0.144,0.424,144.982,211493.0
0.513,0.957,-4.23,0.062,0.0756,0.366,0.782,161.94799999999995,192540.0
0.387,0.442,-7.086,0.0352,0.19,0.0788,0.382,169.481,185600.0
0.672,0.934,-3.322,0.0333,0.0956,0.109,0.948,129.123,172507.0
0.595,0.759,-5.686,0.246,0.0807,0.665,0.84,94.549,225409.0
0.396,0.473,-11.515,0.578,0.921,0.345,0.232,110.146,65813.0
0.553,0.756,-4.583,0.108,0.0923,0.215,0.605,94.487,191827.0
0.42,0.463,-9.056,0.12,0.068,0.119,0.659,78.83,334000.0
0.587,0.885,-4.847,0.042,0.0606,0.332,0.778,116.921,163733.0
0.452,0.703,-4.903,0.0356,0.0803,0.162,0.392,177.915,232720.0
0.728,0.95,-8.984,0.038,0.158,0.0534,0.862,129.947,265800.0
0.618,0.741,-3.95,0.031,0.17,0.0822,0.296,118.984,235267.0
0.662,0.741,-5.406,0.0334,0.00165,0.114,0.404,131.0,188960.0
0.873,0.654,-5.2,0.0802,0.1689999999999999,0.0698,0.893,124.982,225320.0
0.7390000000000001,0.947,-1.915,0.0412,0.00947,0.326,0.763,88.009,261933.0
0.39,0.0727,-23.736,0.0505,0.986,0.0774,0.034,102.778,322640.0
0.5,0.899,-4.066,0.0736,4.84e-05,0.0794,0.566,130.06,229107.0
0.263,0.992,-5.259,0.373,0.000184,0.223,0.0398,104.505,297573.0
0.707,0.451,-10.38,0.0761,0.309,0.0524,0.616,73.209,236747.0
0.624,0.652,-10.067,0.0282,0.155,0.329,0.865,107.979,180558.0
0.769,0.746,-3.934,0.0911,0.057,0.238,0.774,103.993,245027.0
0.503,0.492,-7.607,0.0357,0.61,0.0853,0.352,74.967,227000.0
0.622,0.883,-6.981,0.0542,0.0542,0.895,0.848,132.023,280999.0
0.619,0.522,-6.3,0.043,0.298,0.0617,0.505,93.872,221160.0
0.692,0.677,-6.225,0.371,0.0741,0.111,0.848,101.087,239787.0
0.7240000000000001,0.8390000000000001,-6.159,0.0621,0.0458,0.0847,0.607,99.264,219560.0
0.545,0.865,-5.708,0.0286,0.00664,0.168,0.543,99.01,233933.0
0.391,0.989,-4.686,0.0744,3.21e-06,0.331,0.534,173.028,330013.0
0.627,0.276,-20.877,0.966,0.6,0.287,0.5820000000000001,171.78,130300.0
0.648,0.912,-3.879,0.0336,0.0313,0.38,0.799,123.024,201333.0
0.36,0.234,-12.867,0.0475,0.885,0.0925,0.13,77.22,231973.0
0.655,0.433,-7.577,0.0348,0.444,0.221,0.199,130.127,245293.0
0.6459999999999999,0.5720000000000001,-9.041,0.0761,0.597,0.708,0.43,120.577,339787.0
0.268,0.0718,-16.989,0.0328,0.904,0.287,0.0385,84.835,226587.0
0.5429999999999999,0.711,-3.677,0.0546,0.194,0.0797,0.498,79.941,217333.0
0.678,0.895,-5.339,0.0394,0.0582,0.0788,0.97,94.965,210627.0
0.623,0.871,-2.403,0.239,0.0465,0.111,0.653,150.079,156267.0
0.426,0.792,-4.709,0.0374,0.000495,0.142,0.557,161.994,278213.0
0.557,0.8,-8.477,0.0601,0.00132,0.0906,0.582,135.47,245373.0
0.337,0.3670000000000001,-9.53,0.0344,0.7559999999999999,0.0738,0.309,152.79,191213.0
0.723,0.644,-6.863,0.222,0.00308,0.352,0.645,144.09,261027.0
0.6659999999999999,0.341,-8.517999999999999,0.0348,0.815,0.124,0.348,73.393,243293.0
0.492,0.969,-4.419,0.0491,0.0014,0.0787,0.538,95.136,157333.0
0.603,0.774,-6.066,0.0428,0.0288,0.0533,0.48,124.994,238267.0
0.428,0.568,-13.52,0.0979,0.5760000000000001,0.187,0.491,89.17,483902.0
0.623,0.397,-12.562,0.0399,0.815,0.264,0.8290000000000001,171.938,254173.0
0.708,0.385,-19.361,0.915,0.498,0.145,0.8109999999999999,129.655,121700.0
0.544,0.404,-8.751,0.0354,0.391,0.157,0.251,129.518,290680.0
0.564,0.904,-4.651,0.0536,0.298,0.0804,0.721,192.188,264667.0
0.644,0.725,-4.622,0.0701,0.0112,0.146,0.584,77.977,222053.0
0.675,0.607,-3.538,0.161,0.0302,0.339,0.56,177.928,335613.0
0.813,0.443,-9.691,0.4920000000000001,0.555,0.0774,0.386,81.919,185973.0
0.484,0.934,-2.826,0.0639,0.00165,0.0643,0.88,167.77599999999995,194613.0
0.696,0.38,-13.445,0.94,0.7609999999999999,0.467,0.6509999999999999,119.315,131205.0
0.67,0.928,-6.644,0.0675,0.0166,0.308,0.603,141.903,294960.0
0.847,0.843,-3.579,0.106,0.415,0.107,0.963,110.027,203600.0
0.8059999999999999,0.885,-5.144,0.0469,0.383,0.0788,0.903,101.991,274027.0
0.502,0.239,-13.462,0.0604,0.989,0.0982,0.378,99.858,149620.0
0.708,0.642,-8.337,0.0494,0.455,0.102,0.337,103.984,245227.0
0.622,0.942,-9.469,0.0385,0.0271,0.326,0.844,117.173,200160.0
0.752,0.912,-2.983,0.0536,0.145,0.201,0.805,122.955,171053.0
0.464,0.887,-4.65,0.0499,0.000429,0.126,0.23,132.759,271240.0
0.411,0.7859999999999999,-4.341,0.0358,0.134,0.5,0.356,92.968,257133.0
0.5529999999999999,0.758,-6.674,0.0307,0.252,0.0985,0.452,82.01100000000002,225333.0
0.752,0.575,-5.254,0.0549,0.077,0.125,0.569,86.004,206067.0
0.672,0.964,-5.412999999999999,0.0698,0.00329,0.133,0.779,134.988,303547.0
0.585,0.927,-5.253,0.04,0.00432,0.178,0.672,142.043,226253.0
0.643,0.981,-6.644,0.0439,0.0271,0.11,0.38,140.01,220973.0
0.429,0.769,-4.311,0.0371,0.134,0.352,0.338,126.31,231200.0
0.526,0.508,-10.765999999999998,0.0467,0.563,0.132,0.518,81.931,220747.0
0.59,0.8320000000000001,-3.327,0.0365,0.56,0.155,0.174,123.937,222119.0
0.736,0.666,-4.929,0.0337,0.0593,0.107,0.224,89.824,226760.0
0.6629999999999999,0.263,-18.885,0.0354,0.295,0.111,0.573,86.09700000000002,124160.0
0.443,0.173,-17.121,0.0329,0.665,0.142,0.281,124.84,230093.0
0.644,0.841,-6.297999999999999,0.344,0.0101,0.271,0.6579999999999999,93.533,220360.0
0.765,0.706,-5.477,0.026,0.047,0.36,0.669,116.021,173760.0
0.404,0.718,-6.323,0.114,0.0441,0.11,0.5820000000000001,151.165,162920.0
0.654,0.951,-3.556,0.0704,0.0623,0.311,0.7909999999999999,130.93200000000002,198231.0
0.451,0.929,-5.021,0.0549,0.00109,0.442,0.378,135.767,199760.0
0.9,0.593,-6.629,0.333,0.0554,0.0304,0.633,92.946,172933.0
0.441,0.228,-10.214,0.0377,0.884,0.189,0.606,134.119,212010.0
0.626,0.424,-8.952,0.0253,0.313,0.134,0.173,91.812,210533.0
0.804,0.665,-7.136,0.0718,0.000144,0.0794,0.276,126.221,479239.0
0.364,0.45,-4.905,0.0288,0.382,0.122,0.198,73.279,247373.0
0.594,0.675,-6.368,0.102,0.0761,0.417,0.687,180.223,276080.0
0.62,0.93,-3.685,0.0374,0.00043,0.0686,0.609,106.22,190173.0
0.649,0.474,-9.098,0.043,0.918,0.464,0.8240000000000001,112.212,192467.0
0.593,0.939,-3.431,0.0616,0.45,0.109,0.743,134.108,247480.0
0.647,0.85,-3.464,0.0292,0.0771,0.0662,0.471,109.002,236840.0
0.292,0.45,-8.302,0.0336,0.394,0.124,0.337,74.57,278533.0
0.6409999999999999,0.3,-19.388,0.956,0.757,0.327,0.4970000000000001,82.13,96597.0
0.8029999999999999,0.684,-6.317,0.111,0.101,0.0482,0.97,138.334,177133.0
0.557,0.35,-16.575,0.0314,0.942,0.152,0.952,104.214,30933.0
0.73,0.941,-9.744,0.294,0.0187,0.301,0.0561,139.954,353693.0
0.692,0.714,-5.602,0.354,0.0151,0.067,0.501,179.975,245293.0
0.643,0.843,-5.533,0.0384,0.172,0.122,0.666,105.744,252800.0
0.592,0.914,-4.753,0.0468,0.000259,0.0452,0.524,120.031,165653.0
0.857,0.877,-3.803,0.269,0.0768,0.0855,0.813,93.028,205000.0
0.55,0.952,-4.664,0.0924,0.000193,0.0614,0.391,127.804,207213.0
0.76,0.718,-3.087,0.147,0.00413,0.18,0.927,104.42,212440.0
0.639,0.903,-5.013,0.0371,0.00963,0.174,0.96,135.938,246173.0
0.452,0.873,-4.867,0.0613,0.000519,0.0592,0.433,80.473,222027.0
0.642,0.941,-5.082,0.322,0.0945,0.249,0.611,197.683,261400.0
0.741,0.414,-13.92,0.327,0.067,0.0649,0.921,137.944,205913.0
0.661,0.959,-4.439,0.0408,0.0539,0.381,0.96,116.284,221413.0
0.605,0.913,-4.345,0.0376,0.00159,0.0813,0.665,139.941,230960.0
0.434,0.897,-4.918,0.0488,0.0103,0.612,0.684,148.726,167067.0
0.678,0.94,-3.144,0.328,0.171,0.338,0.643,180.92,205027.0
0.552,0.927,-3.597,0.0538,0.000807,0.116,0.561,100.127,223613.0
0.415,0.758,-7.502999999999999,0.0483,0.125,0.943,0.121,124.384,183361.0
0.665,0.991,-6.725,0.256,0.0117,0.339,0.0676,152.596,413880.0
0.481,0.69,-4.177,0.0363,0.0516,0.173,0.459,128.003,290800.0
0.477,0.564,-6.207999999999998,0.0367,0.6890000000000001,0.5710000000000001,0.454,125.148,221493.0
0.846,0.482,-6.721,0.129,0.0246,0.393,0.212,100.969,229867.0
0.8170000000000001,0.508,-9.741,0.0388,0.329,0.0476,0.97,122.053,225137.0
0.638,0.807,-6.489,0.032,0.0731,0.0594,0.778,118.997,207173.0
0.534,0.393,-7.813,0.0292,0.00479,0.107,0.0641,110.007,290360.0
0.6970000000000001,0.732,-7.366,0.107,0.00023,0.0833,0.0965,148.011,407139.0
0.608,0.503,-8.933,0.0323,0.196,0.0374,0.56,150.062,260480.0
0.672,0.658,-6.563,0.0258,0.2,0.294,0.569,103.12,181840.0
0.758,0.74,-5.762,0.203,0.0155,0.229,0.619,110.831,225560.0
0.539,0.97,-3.783,0.0534,0.000113,0.232,0.382,103.89,191373.0
0.632,0.831,-6.651,0.0607,0.378,0.0622,0.969,166.125,174000.0
0.443,0.599,-6.604,0.026,0.207,0.107,0.399,171.879,286613.0
0.772,0.845,-8.082,0.0468,0.0133,0.139,0.573,114.997,193667.0
0.606,0.959,-3.412,0.0522,0.0714,0.236,0.734,116.014,193293.0
0.633,0.89,-6.527,0.153,0.0917,0.0989,0.733,147.895,222960.0
0.721,0.717,-8.095,0.0394,0.0796,0.334,0.805,147.655,235636.0
0.539,0.998,-5.232,0.0547,6.12e-05,0.248,0.334,140.016,260413.0
0.745,0.78,-3.669,0.0327,0.0327,0.6609999999999999,0.8240000000000001,128.018,237347.0
0.72,0.301,-10.368,0.905,0.605,0.217,0.353,119.007,342857.0
0.4,0.766,-3.717,0.0328,0.0242,0.301,0.508,135.938,249693.0
0.655,0.623,-6.302,0.116,0.0861,0.0652,0.615,175.973,214787.0
0.758,0.642,-8.128,0.221,0.0745,0.191,0.701,142.078,268067.0
0.373,0.737,-5.282,0.0297,9.4e-06,0.0696,0.565,177.9,186893.0
0.631,0.546,-7.181,0.0415,0.404,0.216,0.8909999999999999,128.45600000000002,130387.0
0.591,0.515,-8.155,0.0331,0.000226,0.0465,0.649,139.97899999999998,291036.0
0.59,0.955,-3.443,0.118,0.0412,0.138,0.629,90.539,146933.0
0.475,0.605,-5.096,0.215,0.0833,0.267,0.291,137.074,230547.0
0.821,0.737,-3.844,0.301,0.0613,0.155,0.581,86.95200000000001,174267.0
0.454,0.238,-11.618,0.0317,0.889,0.143,0.516,86.874,210507.0
0.42,0.445,-9.403,0.026,0.593,0.17,0.201,109.501,168173.0
0.949,0.746,-7.062,0.198,0.131,0.049,0.963,119.894,233360.0
0.428,0.331,-9.929,0.0527,0.959,0.112,0.398,117.454,232667.0
0.569,0.893,-3.162,0.0442,0.103,0.2,0.703,94.933,188920.0
0.862,0.653,-7.701,0.204,0.0644,0.0948,0.862,91.0,287240.0
0.67,0.823,-10.592,0.033,0.00436,0.318,0.787,117.44,260133.0
0.59,0.666,-4.047,0.0244,0.156,0.136,0.0743,104.042,263800.0
0.398,0.313,-11.445,0.0321,0.949,0.112,0.18,101.636,464480.0
0.565,0.323,-8.837,0.0273,0.634,0.214,0.501,145.904,342427.0
0.7509999999999999,0.684,-8.986,0.21,0.24,0.149,0.698,87.01700000000002,246733.0
0.706,0.685,-3.669,0.0837,0.56,0.22,0.444,117.448,288533.0
0.622,0.894,-2.552,0.0312,0.00652,0.068,0.818,108.025,183623.0
0.663,0.694,-8.627,0.172,0.0249,0.0698,0.524,167.964,340920.0
0.81,0.791,-5.909,0.181,0.0893,0.0838,0.948,153.067,314400.0
0.612,0.62,-9.785,0.0645,0.255,0.129,0.502,143.78,200440.0
0.607,0.219,-21.125,0.961,0.775,0.143,0.447,64.668,295788.0
0.622,0.428,-10.146,0.0338,0.432,0.119,0.229,77.127,244293.0
0.7240000000000001,0.902,-4.543,0.0718,0.0305,0.195,0.72,109.981,282107.0
0.691,0.684,-7.466,0.0494,0.000652,0.106,0.651,87.309,257067.0
0.324,0.816,-6.468999999999999,0.0921,0.0565,0.106,0.299,142.349,303560.0
0.421,0.625,-10.181,0.0304,0.0341,0.0567,0.813,154.236,188653.0
0.509,0.932,-3.948,0.0667,0.268,0.0615,0.675,138.722,245333.0
0.696,0.643,-5.218,0.0447,0.000153,0.156,0.332,146.005,268240.0
0.478,0.625,-5.975,0.0341,0.0515,0.116,0.343,160.196,242293.0
0.74,0.841,-2.891,0.237,0.023,0.112,0.673,83.007,248627.0
0.745,0.739,-4.461,0.083,0.131,0.101,0.481,100.002,201213.0
0.751,0.731,-4.419,0.0308,0.0838,0.0556,0.973,97.007,216707.0
0.41,0.647,-8.712,0.0791,0.944,0.114,0.965,218.129,213840.0
0.653,0.609,-7.519,0.037,0.263,0.233,0.482,95.982,210200.0
0.433,0.459,-14.35,0.0497,0.0617,0.111,0.426,169.935,202333.0
0.434,0.7959999999999999,-5.589,0.0311,0.0461,0.135,0.583,93.272,231960.0
0.725,0.974,-5.323,0.0526,0.2,0.159,0.727,127.054,236867.0
0.7559999999999999,0.43,-15.107,0.93,0.631,0.382,0.8390000000000001,108.723,90770.0
0.491,0.5589999999999999,-16.445999999999998,0.926,0.378,0.43,0.212,162.457,129200.0
0.465,0.56,-7.727,0.0263,0.235,0.187,0.196,160.151,297467.0
0.282,0.242,-16.863,0.0346,0.967,0.104,0.112,108.054,401067.0
0.445,0.71,-6.819,0.0275,0.103,0.169,0.468,148.011,263253.0
0.526,0.7120000000000001,-5.209,0.0451,0.835,0.287,0.416,122.509,234933.0
0.669,0.278,-13.265,0.0434,0.81,0.123,0.6559999999999999,105.764,192731.0
0.638,0.36,-12.675999999999998,0.0528,0.833,0.0815,0.374,140.567,275600.0
0.777,0.601,-5.931,0.126,0.0406,0.0348,0.68,97.911,261973.0
0.716,0.933,-4.9,0.0646,0.0111,0.381,0.908,138.002,234213.0
0.821,0.675,-7.959,0.163,0.133,0.318,0.914,130.477,241052.0
0.76,0.524,-7.67,0.0323,0.0542,0.112,0.112,119.603,270307.0
0.753,0.779,-4.021,0.0361,0.0163,0.327,0.7879999999999999,124.034,203807.0
0.706,0.94,-2.544,0.0753,0.21,0.0625,0.961,94.012,213627.0
0.91,0.691,-4.547,0.0632,0.474,0.259,0.96,105.022,213560.0
0.725,0.39,-7.987999999999999,0.919,0.5589999999999999,0.158,0.4920000000000001,115.968,656707.0
0.8740000000000001,0.765,-5.181,0.122,0.157,0.0688,0.899,93.664,112907.0
0.614,0.568,-5.477,0.0276,0.00797,0.0997,0.516,107.849,293960.0
0.48,0.621,-4.814,0.0372,0.206,0.134,0.713,207.676,237120.0
0.677,0.647,-4.398,0.0259,0.0979,0.554,0.461,116.126,260267.0
0.499,0.708,-7.029,0.0301,0.00626,0.0423,0.617,158.785,203067.0
0.713,0.963,-3.979,0.12,0.247,0.125,0.631,123.82,208533.0
0.482,0.642,-8.535,0.325,0.0875,0.31,0.6,151.323,157560.0
0.664,0.327,-20.526,0.959,0.417,0.0979,0.6940000000000001,78.722,121260.0
0.627,0.451,-9.462,0.0275,0.174,0.0634,0.291,129.872,246493.0
0.822,0.847,-6.729,0.0916,0.0862,0.0452,0.667,107.906,202800.0
0.416,0.819,-3.974,0.0613,0.000138,0.122,0.632,140.083,194520.0
0.549,0.54,-5.76,0.027,0.0399,0.0688,0.361,139.714,239360.0
0.548,0.402,-8.727,0.0247,0.698,0.135,0.214,84.211,237333.0
0.772,0.601,-8.127,0.0572,0.162,0.1369999999999999,0.764,94.973,282427.0
0.356,0.212,-12.372,0.0402,0.7859999999999999,0.104,0.0372,115.309,292760.0
0.621,0.473,-6.07,0.0251,0.312,0.11,0.325,80.027,210507.0
0.616,0.817,-5.544,0.0335,0.00275,0.429,0.474,124.074,237480.0
0.627,0.872,-4.388,0.158,0.00566,0.522,0.548,93.728,291800.0
0.357,0.631,-6.452000000000001,0.038,0.217,0.7290000000000001,0.5660000000000001,100.044,233247.0
0.662,0.928,-4.688,0.377,0.00324,0.17,0.775,90.509,227427.0
0.587,0.641,-5.843,0.0224,0.0843,0.31,0.412,86.008,219800.0
0.48,0.928,-5.501,0.0899,0.169,0.0479,0.713,167.986,206587.0
0.662,0.327,-11.358,0.376,0.00911,0.45,0.722,87.994,262840.0
0.433,0.854,-3.868,0.0483,0.000336,0.162,0.368,89.4,277840.0
0.519,0.907,-2.681,0.0665,0.0829,0.325,0.794,174.085,165693.0
0.38,0.596,-3.469,0.0315,0.123,0.132,0.16,134.443,243267.0
0.515,0.594,-4.708,0.0262,0.00844,0.0752,0.218,146.564,293133.0
0.723,0.409,-10.688,0.0402,0.861,0.24,0.927,125.955,109173.0
0.179,0.0676,-22.937,0.0444,0.972,0.148,0.125,74.374,435267.0
0.315,0.296,-13.262,0.0317,0.771,0.702,0.436,172.638,263573.0
0.143,0.639,-6.2,0.0402,0.00973,0.115,0.179,175.40900000000005,620907.0
0.761,0.69,-5.56,0.11,0.0225,0.34,0.742,114.987,235480.0
0.814,0.713,-5.089,0.107,0.0162,0.123,0.145,174.264,200933.0
0.517,0.93,-3.902,0.216,0.0598,0.35,0.696,170.068,176933.0
0.737,0.624,-6.487,0.0398,0.251,0.101,0.651,107.96,233227.0
0.172,0.0823,-24.759,0.0416,0.949,0.0967,0.0924,81.676,263813.0
0.235,0.0568,-18.491,0.0397,0.982,0.0946,0.0586,71.238,216440.0
0.209,0.932,-5.117,0.153,0.00936,0.225,0.335,155.107,385653.0
0.676,0.601,-4.905,0.0297,0.103,0.147,0.206,119.94,285387.0
0.363,0.949,-4.226,0.0907,0.0014199999999999,0.147,0.24,154.981,260613.0
0.414,0.368,-12.644,0.035,0.986,0.123,0.343,111.227,240733.0
0.5770000000000001,0.1369999999999999,-16.968,0.0381,0.912,0.113,0.389,110.752,140107.0
0.699,0.869,-4.263,0.238,0.0118,0.0982,0.616,93.612,228627.0
0.618,0.844,-4.051,0.342,0.0178,0.0634,0.697,84.411,240627.0
0.767,0.186,-26.547,0.95,0.227,0.226,0.691,50.944,75992.0
0.768,0.891,-3.235,0.257,0.0322,0.167,0.787,91.901,223733.0
0.434,0.872,-2.974,0.0702,0.0473,0.396,0.732,71.515,213760.0
0.723,0.784,-4.74,0.297,0.172,0.685,0.556,94.216,264400.0
0.644,0.6559999999999999,-9.624,0.5379999999999999,0.215,0.0645,0.688,103.904,270423.0
0.574,0.721,-4.312,0.0335,0.0254,0.0952,0.159,120.033,220800.0
0.475,0.897,-7.4620000000000015,0.108,0.0152,0.138,0.627,135.158,295067.0
0.838,0.763,-11.132,0.227,0.0915,0.123,0.544,104.958,224160.0
0.281,0.0592,-23.535,0.0381,0.96,0.0614,0.0454,103.006,236547.0
0.637,0.678,-3.798,0.266,0.209,0.156,0.254,84.039,250760.0
0.58,0.922,-3.785,0.0958,0.0917,0.189,0.649,89.841,200387.0
0.672,0.585,-5.797,0.0582,0.192,0.156,0.834,77.998,238160.0
0.612,0.758,-4.123,0.0314,0.309,0.0949,0.579,128.015,245360.0
0.511,0.846,-6.677,0.0531,0.00258,0.0777,0.528,93.848,285587.0
0.599,0.971,-3.472,0.115,0.000412,0.5870000000000001,0.383,132.165,139133.0
0.612,0.461,-5.698,0.0317,0.0441,0.103,0.232,134.281,238573.0
0.831,0.735,-6.254,0.0384,0.00397,0.123,0.97,122.979,260507.0
0.901,0.829,-4.036,0.146,0.0585,0.0498,0.674,99.766,259293.0
0.357,0.6970000000000001,-4.746,0.0307,0.0055299999999999,0.155,0.197,174.891,230827.0
0.8759999999999999,0.8290000000000001,-3.518,0.208,0.321,0.117,0.7440000000000001,91.949,271440.0
